,0,1,2,3,5,6,7,9,10,22,23
61,(-220.25549203073587-424.29790133961274j),(3.506568318347842-3.1100995232216873j),(68.11842892991076-409.63398065790443j),(371.49098781412977-492.0447435243131j),(-868.6657930485666+330.4566795817699j),(-161.65557982935087+638.8530939035855j),(41.39384096965418+868.1003575690529j),(-285.7960702252367+321.8503113479604j),(-74.04876858883647+410.9875120458499j),(-582.2398247697012+246.29393820618927j),(-484.54422353371706+470.3935074292139j)
62,(-262.23779986895306-424.1343378204998j),(3.57349162541595-3.51568521089721j),(65.1649604873208-442.1592442599465j),(352.5244487501653-543.3032054631907j),(-881.5641499180787+314.88248998398376j),(-103.85251109104868+681.9342586887583j),(103.16876252395578+885.7745904536013j),(-276.8151267315526+372.04457574665497j),(-68.62832166632444+427.29932158317996j),(-595.9778551803082+301.4869312503965j),(-493.0206793002742+519.5248946642558j)
63,(-273.5539841578583-397.75093138505383j),(3.1858541724135128-3.6616725558285395j),(36.87135564184412-429.64387303995983j),(312.51792947915783-547.490590653467j),(-837.0245678786505+389.699985948686j),(-71.84560859312528+669.8906884996196j),(162.89391222569452+874.7290063767151j),(-253.2816820451934+383.53532121507516j),(-32.69468680571552+416.82160574081377j),(-579.8341561385184+310.71462523614497j),(-438.2307015951329+529.8281431266839j)
64,(-341.59867853769185-389.05953079822984j),(3.007859341623468-4.067096365436161j),(-2.6858778476225353-438.46521458370063j),(305.7803400759983-582.3521591937014j),(-846.183072590647+448.48047346354014j),(-16.969009940379674+704.3190563941633j),(229.8204068732604+908.0321675426736j),(-230.02494210062542+422.4132855071264j),(1.807992146619557+456.1675723810398j),(-560.1771875119068+355.1277209533612j),(-431.0438889095817+593.0866524233923j)
65,(-335.6609957756077-371.7189517261067j),(2.612635283316861-4.000738644381105j),(-14.902304129196182-422.9356857530355j),(244.65547988144806-573.7732037868093j),(-740.9182633542584+471.441316564418j),(1.0250950574328357+662.597955889152j),(242.89284256696175+815.4480763076203j),(-204.1680666993456+407.577356397568j),(32.03221428723113+437.89477334059245j),(-517.2247113835193+379.646917486148j),(-367.9170760804307+562.6488567164589j)
66,(-380.14023227548626-323.9004415044156j),(2.368355704596376-4.485705679818229j),(-70.85224638116756-443.234526311054j),(181.16940229019818-617.362520577069j),(-767.4203644955487+561.6317875728819j),(77.9379925777463+672.1031073886853j),(383.8107642256248+850.2993576409125j),(-160.57652970098962+438.3375141056485j),(75.34664265426298+438.28891008531724j),(-537.4227849779096+448.9655875994524j),(-306.5221680534071+656.8831193432333j)
67,(-415.06177031792186-304.79799726323813j),(2.071311515012912-4.779689287741263j),(-79.84489609324156-437.51158415018256j),(149.62979672683858-665.0075850240005j),(-747.189522962224+607.728920180699j),(116.45022081179229+718.172310895995j),(414.3632359496251+834.2742432999751j),(-157.09313001201784+459.99532840562557j),(92.84825962334563+454.9444050877722j),(-506.5511246803944+473.3796885658759j),(-278.1254997020082+670.8688726324093j)
68,(-430.391288034773-237.57793745124616j),(1.414326455573585-5.106498392445856j),(-144.33435723643692-412.4466705663601j),(111.88272664625781-671.6310375733698j),(-638.4856111106693+715.4090406273981j),(166.41244257709704+677.3874760313842j),(528.285921216172+737.8950118850616j),(-126.23192096000705+454.00331978807236j),(156.72878684943043+426.3790073146244j),(-446.6219858269013+500.03149013630014j),(-227.6053305912516+724.5719042452827j)
69,(-455.171130198072-235.14044264939804j),(1.1404270240556325-5.244970840444351j),(-167.3773792477209-428.2017385421109j),(72.48073325210332-667.6317224815174j),(-666.4597245408211+733.0688942457974j),(222.80910903677614+689.4563733098732j),(606.5010576456929+751.1287638579228j),(-72.52476528896807+487.2165762077069j),(169.57959703614276+428.63125455587516j),(-432.47189716270356+525.5163642212315j),(-211.81267238294376+690.0780744263213j)
70,(-484.5087094234335-202.84884693612366j),(0.9170841971703227-5.469651579492432j),(-209.41973285266693-407.87630401447257j),(19.382450420983886-698.2611852453394j),(-610.4984249004821+794.3470067507672j),(295.1185944277093+683.2735038377158j),(642.7539548955975+741.7752984453j),(-43.28050820176764+505.1365076201139j),(200.59282861541172+429.7538110547073j),(-411.01996103794943+577.8211840803469j),(-151.34580653571686+760.7350869180566j)
71,(-503.0168889416274-173.17802717961808j),(0.25950029341322745-5.423420399622772j),(-230.64348865149816-395.6338472484787j),(-60.26507130030264-688.5763252678723j),(-578.7515350284698+882.2417627240429j),(339.25563210585847+680.6538027062121j),(697.5723164879759+658.270468207009j),(4.9554272874873435+514.8651091767404j),(256.0907801230877+430.61298113253065j),(-361.1806367761466+679.330293987433j),(-104.0699978158448+764.3015793425307j)
72,(-522.4489368854908-127.61920507249978j),(-0.06948645898145622-5.882464489381981j),(-241.4555595805989-381.9157653127515j),(-73.07979408630193-671.6252706776907j),(-582.7429697575959+855.7426049013217j),(386.12621063814913+657.2159165052454j),(760.4346439505011+653.5961778933084j),(12.797050940167987+510.95145777996834j),(268.9044585438744+414.14529962508607j),(-344.64903294370373+657.0007834460589j),(-62.32696437632095+791.5943776038702j)
73,(-511.68687089387-107.06313131781553j),(-0.32606343789504966-5.581962788328357j),(-249.49370537316895-378.26885137298206j),(-75.95501715634987-662.2962332155872j),(-549.084691248424+854.9320213604381j),(395.31416953545033+604.6101002266453j),(745.6541466250989+613.8445623254668j),(35.78102430355058+512.54436667984j),(275.72647263075356+409.7339983351656j),(-372.4556640573837+618.7129750891935j),(-17.47446004638672+757.1305737852518j)
74,(-509.31836278294475-49.518918459060565j),(-0.9080439378466058-5.436698725539542j),(-292.43701835187716-339.8485840474536j),(-140.6806520785037-657.1309571735304j),(-457.1346976538066+933.6808165987217j),(447.9368316709882+577.2558947841188j),(843.3991496235237+555.5507169247628j),(63.89057954856324+519.1478419642276j),(314.2170648575945+350.62591859362857j),(-263.76118454352064+678.5320344732821j),(16.71598622890083+765.3513139166548j)
75,(-531.9256310970331-3.9749068418566296j),(-1.3206669713943056-5.672133318775159j),(-322.97878961248057-321.0785394964759j),(-200.74772216258037-670.6918367036158j),(-381.77609542973346+921.099585217726j),(480.4993428575173+574.4834979133914j),(861.0416289389544+489.6019989197819j),(108.19605163223568+495.60682355895807j),(339.5403577316186+336.9675007797434j),(-259.5015536963186+660.7782353047352j),(82.10365293361244+763.5446138806359j)
76,(-533.4159432433325+13.572332831653746j),(-1.6501268929340105-5.468904159051895j),(-350.0359787868534-309.11705435348006j),(-237.02846778459852-662.3947585842012j),(-350.4653648255162+986.6834247075947j),(530.4737532486881+562.4995540762698j),(922.5147930784167+442.81459395974707j),(135.28327776532444+506.2268662106355j),(362.87159102359755+326.0759230666088j),(-209.91821551016602+737.6949208100758j),(118.923869679138+789.108257330301j)
77,(-538.2265531527428+61.8403128601307j),(-2.1394975753814847-5.433689389809332j),(-371.390554429045-285.978858463688j),(-299.8392464701445-630.1219317297495j),(-295.35224669331376+1021.3173405803228j),(561.2293365929143+506.14081581496697j),(933.4789999362912+373.27995093058223j),(167.17125460271927+507.4570579629167j),(380.7888365931771+310.1508796988414j),(-168.68047403762617+742.993721123876j),(161.30297183040875+764.2264412849846j)
78,(-520.8351203742328+82.07791338398381j),(-2.586637765748219-5.292767643312581j),(-388.8412563139569-250.2035002284565j),(-319.3693677126733-610.0217931816699j),(-263.7616544178542+1033.6965872785381j),(605.4667168088691+472.88923656098416j),(949.1310290127728+351.79709365848106j),(177.88579854029618+482.92387735066893j),(404.7707437772955+289.4853459582108j),(-130.2544833975491+734.7752302449577j),(172.9021697643434+758.6045016321157j)
79,(-508.64762815290203+117.89326385018187j),(-2.76762284732382-5.1437491952963885j),(-386.1903023996929-234.7762483521143j),(-347.85424549520854-581.1724864435091j),(-197.67325134343608+1019.9655496431802j),(606.1945104486737+441.02286749996995j),(956.5520329457784+255.3423744737084j),(211.89543579558838+479.22174684503995j),(408.6989183554472+267.02821634306486j),(-121.58839774610487+742.6571862565628j),(238.37249202680067+736.721380612678j)
80,(-513.4553830971515+190.22116736791585j),(-3.649586521691478-5.266219954541144j),(-430.3623081623233-207.92265165256083j),(-347.61838512899743-562.6484608996635j),(-190.04148328383502+1062.5883812987747j),(628.8519080950233+405.94487891743506j),(984.7022585129315+207.07913192111616j),(276.2661304054127+469.6107903688521j),(446.9422159637037+227.85845318696565j),(-39.15085722968897+746.133207675584j),(260.9782657786166+774.0136789234418j)
81,(-498.2054344480888+189.17231688633674j),(-3.629502402512274-4.932136087613876j),(-440.1802391195339-175.64786943366616j),(-412.819871933113-561.4195019308141j),(-118.06546257786383+1097.3417011361191j),(666.1006917963325+390.80408305159466j),(1010.8389882565475+190.53879451424115j),(281.9973644262086+484.622549434811j),(452.9907482278015+215.66377985007273j),(-16.84348777254157+757.6148736954116j),(318.97136289593567+770.868840891014j)
82,(-490.2555906405517+229.65968353368268j),(-4.1299060944624015-4.681648753110848j),(-442.7660790895466-162.8968112442921j),(-451.25054546882876-524.7263533029294j),(-101.79686852606208+1103.117955700961j),(707.5337476391559+347.6666493897891j),(1048.4285893753124+99.05369857568405j),(299.0744960268586+466.84042729181715j),(468.20971843123965+187.2715981308664j),(9.703231127455453+733.0910977750145j),(354.846070879843+731.1632631946834j)
83,(-500.4057081090383+283.4234476844178j),(-4.61803383047088-4.727285474287391j),(-479.98469536537624-129.4572022618518j),(-506.7157420037903-521.3422180363691j),(-88.69374281255814+1134.4543734422145j),(778.4161981284471+302.2210419682534j),(1097.5673862169144+25.229823115417055j),(344.65345824837317+445.51954216396865j),(501.1048139841798+161.8808895385673j),(34.36477118722871+835.4467629757621j),(398.0948974559008+745.1142711271868j)
84,(-462.4617996067832+296.0191815828299j),(-4.603308587812496-4.508913267472476j),(-457.5865528226467-110.57275990146798j),(-529.6855820299379-474.48916402420986j),(7.366125538791046+1074.2052540988004j),(746.0032537483872+286.41394768813234j),(1047.1323924332746+27.14495881610973j),(319.9441453536403+437.8990868984549j),(492.194038426315+139.90929636446418j),(70.15733221434478+815.8116823581801j),(395.1124146367513+735.7520557120391j)
85,(-431.6294187523394+322.3824349179632j),(-5.151281159972939-3.824031182692798j),(-471.1382262444754-72.71398454627288j),(-542.99360712066-444.75961981687067j),(74.98328524747721+1066.5957827990815j),(744.9521684853202+232.61505530790555j),(1041.8380378278162-69.26182115437473j),(347.49016632353585+402.7608425176246j),(501.30116209509345+112.19201550520921j),(93.22600541346095+761.6392988708526j),(449.63089212119195+677.702937852173j)
86,(-410.3022973804961+346.8218289656916j),(-5.3171012266873525-3.615989268532354j),(-471.51754794168386-42.91769671805817j),(-581.1686049829094-414.83907425843586j),(74.69861086927216+1071.6582856437597j),(787.3277356131088+219.70932055906835j),(1008.3885929844071-130.55286808246262j),(384.4569672757026+401.7617429478998j),(498.73047749167654+101.76877481100976j),(153.68269520651194+775.4044885021497j),(494.45283143602273+677.8471549245754j)
87,(-370.01176851729707+386.29222886461616j),(-5.914572890238483-3.0483859432911133j),(-467.98784819501964-27.167129975087654j),(-600.8361699649352-396.6898344848318j),(169.55084414586855+1068.1478422833982j),(794.2133133939673+155.9531700030481j),(965.6934311894312-173.58332287060122j),(416.6634788181002+369.2941750581028j),(516.7697597666659+79.45008111966825j),(208.1952370689541+794.6436088532844j),(539.8520783203909+667.3127858506639j)
88,(-366.4642232524885+406.07958022035643j),(-5.869359778722875-2.946448034879209j),(-478.2768447370986+2.270279211437682j),(-606.6062482660124-368.51607555646945j),(191.64811745907178+1119.8911596954886j),(811.9454250596696+133.8009991513903j),(1024.1206634844423-232.83913310210414j),(428.12855531490914+387.5772720539787j),(527.1323337375323+45.0169545175274j),(198.25332113089203+794.4856984638946j),(556.5980975544866+632.5149101224212j)
89,(-329.4826090131035+432.5399167267616j),(-6.2267623834820105-2.5509928672886613j),(-470.44888933214224+39.166870611781704j),(-632.9885643350162-314.66357974805214j),(236.22411369563525+1046.0111379182588j),(802.9076771340202+96.59464925850779j),(992.3421625969058-280.45413318030734j),(433.3938289886445+342.98042708929404j),(511.2117258676416+15.775622108431088j),(238.1842758578598+752.0344310207694j),(569.2726305301329+587.7735914549362j)
90,(-295.13444649999104+440.11524740645365j),(-6.496561288045784-1.9872312374593823j),(-466.62170338612384+54.7551578523277j),(-620.3542671020795-315.88532755260616j),(260.56633625902606+1032.1502998985238j),(790.1329630311423+82.76304616752677j),(990.1163774263323-288.2532042264103j),(432.2929887866853+310.5111370738628j),(526.4850287326705-7.608509239246597j),(247.1277214263053+710.0499275709765j),(556.1964967053918+577.2132351182884j)
91,(-248.8614127434265+477.64240809211594j),(-6.470297844019721-1.7256173258437482j),(-469.44288263997294+100.1770319487579j),(-668.4142738294167-228.20077687038864j),(333.78559868754076+1032.641907480127j),(805.1023871870822-9.996478520732364j),(971.4343508382226-391.46926979920545j),(473.9902376033667+292.5941463276852j),(517.025594408009-38.00335560644703j),(333.2838182097881+740.8886902409187j),(608.6675160101026+544.4048328578265j)
92,(-227.8128114409766+530.3716817263452j),(-7.030884640307071-1.2813336081479876j),(-508.37187240641174+145.84514349821467j),(-722.3242812490524-227.1158032469165j),(411.08455635307064+1130.3867534372146j),(840.9235795961232+1.7055872721336947j),(989.5277235678136-404.5338586633544j),(491.25411928221445+301.7555840208804j),(533.623573326562-59.88656383726799j),(302.9302675015615+726.813859001733j),(674.0404108043851+549.3891780563412j)
93,(-214.7232806599682+518.9496633434776j),(-6.921414330209016-0.9965001711803042j),(-462.29834536660263+131.55444240677332j),(-694.2153641317158-172.27026356132276j),(378.6094447321182+1060.0908401142044j),(823.4749727485244-43.66924134594035j),(941.0163855854773-462.3404677616714j),(482.0114844212528+270.09988101893464j),(516.3210365168258-105.51076581736453j),(342.7226693812885+732.4204447329824j),(687.3046868231816+526.6474197971451j)
94,(-201.2512498159984+540.7533636441955j),(-6.947132877596086-0.4863390858499055j),(-467.75505997613084+163.77732781410737j),(-701.3644642756948-148.31719812095722j),(388.0909884141126+1081.8727624528185j),(797.39382999575-54.74051198341499j),(946.1471737258986-508.6599533927125j),(497.1150911603664+263.56375329900226j),(523.7799604745575-91.52894299349647j),(358.0256482576651+705.3678706532592j),(684.1296955111599+501.2592808000816j)
95,(-148.00964038285144+527.4965897401057j),(-7.189537625022863+0.32495367656559704j),(-428.57153869342056+216.54914077222944j),(-725.8328177708019-100.15915116010142j),(444.9978866346263+1028.40137569903j),(783.9910923925556-151.8079388212813j),(881.0289696321856-547.5036736254965j),(508.3850138766731+210.31809110264504j),(519.4054888969675-131.61988651577028j),(436.6752485366652+713.3212196653268j),(741.4999473873963+437.447675065771j)
96,(-127.36772091961141+542.015917954129j),(-6.871072803019464+0.5184753556349135j),(-435.82299268406194+203.02526430934938j),(-715.3875349757482-80.77187875776325j),(476.25602060296137+1037.6307014211047j),(798.6083077739326-136.73431511428763j),(867.6848958827901-580.070400908647j),(504.2511339414725+228.3694301312525j),(510.15956958039664-135.96916567674117j),(400.9437999602579+675.4357129495072j),(672.5980042720843+445.27667411876206j)
97,(-98.9771455863659+562.7664608438218j),(-6.878628900023307+1.0421475393120367j),(-429.10611633271225+243.98803674487692j),(-725.4240089078241-52.15593209949017j),(546.1465110104452+986.8061030540738j),(785.344844220376-156.2133298202869j),(865.3299231339657-662.0626376658951j),(542.5971680703739+195.43055492645874j),(509.850226876125-170.9174234670735j),(439.8764136595927+665.0384121992165j),(749.2902185162095+429.733743108339j)
98,(-30.470885363991002+554.4742169128095j),(-6.998605667603309+1.6669673178936515j),(-387.27289309411725+289.0998296179872j),(-734.0870777898215+14.60090575783046j),(594.9475031724033+949.0296684239313j),(793.7505774477162-246.21565615157857j),(798.3959559056876-732.2979086984136j),(547.4649938904954+157.03423864359098j),(485.97948171901834-217.33259297153043j),(501.8573914659927+633.9218400331084j),(757.9011711716187+404.91293486909865j)
99,(-20.820048291701156+598.9875663841842j),(-6.9285619379220105+1.9219536323437014j),(-380.028753876024+290.0490969395691j),(-745.1963441162438+49.26042874038416j),(640.8009590280615+955.4192720208149j),(790.1435990525272-248.34637707072207j),(787.8150747852262-725.7476386296246j),(561.7380654494368+140.57093351198773j),(487.257815994087-210.4499460373604j),(525.5712791539942+605.120444057149j),(750.146013012658+327.3823811225728j)
100,(16.634434022137867+589.6353264865678j),(-6.975734019067432+2.3281865602179774j),(-387.3022645012673+304.3264152426406j),(-735.979059664792+96.33389009817853j),(636.11250484087+993.2183648500519j),(803.7496385184702-293.6767211684398j),(776.9289608660072-742.0569384404697j),(561.9392167869952+155.44924375629898j),(483.11572081661427-227.00968831856088j),(511.8668313623522+657.9561006988303j),(776.984075003838+337.1647272851994j)
